time Receptor Messenger ReceptorActive
1773.55 233 59391 267
1773.56 234 59372 266
1773.57 233 59356 267
1773.58 234 59343 266
1773.59 234 59329 266
1773.6 233 59312 267
1773.61 231 59293 269
1773.62 228 59275 272
1773.63 230 59255 270
1773.64 225 59238 275
1773.65 224 59219 276
1773.66 224 59202 276
1773.67 226 59186 274
1773.68 226 59172 274
1773.69 223 59153 277
1773.7 224 59139 276
1773.71 223 59120 277
1773.72 225 59115 275
1773.73 223 59101 277
1773.74 223 59082 277
1773.75 224 59064 276
1773.76 223 59048 277
1773.77 228 59040 272
1773.78 229 59026 271
1773.79 229 59014 271
1773.8 231 59003 269
1773.81 230 58983 270
1773.82 230 58958 270
1773.83 233 58943 267
1773.84 233 58928 267
1773.85 234 58913 266
1773.86 233 58891 267
1773.87 232 58869 268
1773.88 226 58845 274
1773.89 227 58829 273
1773.9 227 58818 273
1773.91 226 58800 274
1773.92 228 58781 272
1773.93 229 58764 271
1773.94 229 58748 271
1773.95 229 58731 271
1773.96 229 58720 271
1773.97 227 58703 273
1773.98 226 58688 274
1773.99 225 58677 275
1774 225 58658 275
1774.01 225 58645 275
1774.02 225 60770 275
1774.03 218 60752 282
1774.04 216 60735 284
1774.05 218 60721 282
1774.06 217 60703 283
1774.07 222 60697 278
1774.08 223 60681 277
1774.09 223 60669 277
1774.1 229 60659 271
1774.11 230 60638 270
1774.12 230 60618 270
1774.13 230 60598 270
1774.14 228 60581 272
1774.15 226 60564 274
1774.16 228 60551 272
1774.17 226 60535 274
1774.18 228 60518 272
1774.19 231 60498 269
1774.2 230 60485 270
1774.21 229 60469 271
1774.22 228 60451 272
1774.23 229 60438 271
1774.24 227 60412 273
1774.25 226 60393 274
1774.26 225 60372 275
1774.27 223 60351 277
1774.28 221 60340 279
1774.29 222 60327 278
1774.3 224 60313 276
1774.31 224 60301 276
1774.32 220 60278 280
1774.33 220 60266 280
1774.34 217 60243 283
1774.35 215 60222 285
1774.36 212 60207 288
1774.37 211 60190 289
1774.38 211 60172 289
1774.39 210 60154 290
1774.4 210 60135 290
1774.41 210 60115 290
1774.42 211 60093 289
1774.43 211 60080 289
1774.44 210 60063 290
1774.45 212 60046 288
1774.46 212 60033 288
1774.47 213 60016 287
1774.48 212 59999 288
1774.49 215 59985 285
1774.5 213 59964 287
1774.51 215 59949 285
1774.52 214 59930 286
1774.53 214 59910 286
1774.54 212 59890 288
1774.55 214 59882 286
1774.56 213 59862 287
1774.57 220 59850 280
1774.58 220 59836 280
1774.59 220 59821 280
1774.6 221 59809 279
1774.61 222 59790 278
1774.62 222 59772 278
1774.63 220 59760 280
1774.64 223 59749 277
1774.65 223 59731 277
1774.66 222 59712 278
1774.67 223 59696 277
1774.68 225 59679 275
1774.69 222 59666 278
1774.7 223 59648 277
1774.71 221 59632 279
1774.72 224 59621 276
1774.73 221 59600 279
1774.74 225 59586 275
1774.75 225 59569 275
1774.76 229 59547 271
1774.77 226 59529 274
1774.78 231 59518 269
1774.79 230 59499 270
1774.8 231 59486 269
1774.81 229 59466 271
1774.82 234 59452 266
1774.83 235 59445 265
1774.84 232 59422 268
1774.85 232 59402 268
1774.86 233 59387 267
1774.87 232 59363 268
1774.88 229 59332 271
1774.89 227 59311 273
1774.9 230 59294 270
1774.91 231 59277 269
1774.92 229 59254 271
1774.93 232 59231 268
1774.94 229 59209 271
1774.95 229 59193 271
1774.96 228 59171 272
1774.97 226 59155 274
1774.98 226 59137 274
1774.99 228 59122 272
1775 230 59116 270
1775.01 230 59104 270
1775.02 229 60810 271
1775.03 230 60801 270
1775.04 232 60787 268
1775.05 233 60769 267
1775.06 230 60748 270
1775.07 231 60739 269
1775.08 229 60714 271
1775.09 228 60697 272
1775.1 227 60673 273
1775.11 228 60660 272
1775.12 226 60640 274
1775.13 225 60625 275
1775.14 225 60605 275
1775.15 229 60587 271
1775.16 230 60576 270
1775.17 229 60559 271
1775.18 231 60543 269
1775.19 234 60526 266
1775.2 230 60508 270
1775.21 232 60498 268
1775.22 233 60483 267
1775.23 231 60460 269
1775.24 229 60443 271
1775.25 228 60425 272
1775.26 225 60405 275
1775.27 226 60391 274
1775.28 227 60373 273
1775.29 229 60357 271
1775.3 229 60339 271
1775.31 230 60319 270
1775.32 233 60308 267
1775.33 230 60293 270
1775.34 232 60274 268
1775.35 233 60253 267
1775.36 234 60241 266
1775.37 234 60224 266
1775.38 234 60200 266
1775.39 231 60176 269
1775.4 227 60156 273
1775.41 229 60140 271
1775.42 225 60124 275
1775.43 224 60107 276
1775.44 225 60084 275
1775.45 225 60056 275
1775.46 225 60034 275
1775.47 226 60012 274
1775.48 226 59990 274
1775.49 229 59978 271
1775.5 229 59958 271
1775.51 233 59943 267
1775.52 232 59927 268
1775.53 230 59903 270
1775.54 229 59893 271
1775.55 227 59870 273
1775.56 230 59856 270
1775.57 228 59833 272
1775.58 227 59812 273
1775.59 226 59789 274
1775.6 227 59770 273
1775.61 224 59751 276
1775.62 224 59734 276
1775.63 225 59711 275
1775.64 223 59693 277
1775.65 222 59672 278
1775.66 226 59657 274
1775.67 228 59642 272
1775.68 229 59628 271
1775.69 228 59608 272
1775.7 223 59591 277
1775.71 223 59572 277
1775.72 224 59555 276
1775.73 226 59539 274
1775.74 227 59524 273
1775.75 227 59505 273
1775.76 228 59493 272
1775.77 228 59468 272
1775.78 227 59453 273
1775.79 227 59434 273
1775.8 229 59429 271
1775.81 225 59406 275
1775.82 225 59387 275
1775.83 226 59370 274
1775.84 224 59351 276
1775.85 227 59336 273
1775.86 229 59314 271
1775.87 226 59289 274
1775.88 222 59262 278
1775.89 225 59248 275
1775.9 219 59222 281
1775.91 218 59195 282
1775.92 218 59173 282
1775.93 220 59160 280
1775.94 216 59144 284
1775.95 217 59118 283
1775.96 215 59098 285
1775.97 214 59079 286
1775.98 215 59058 285
1775.99 215 59041 285
1776 220 59032 280
1776.01 222 59023 278
1776.02 225 61309 275
1776.03 225 61288 275
1776.04 226 61270 274
1776.05 219 61246 281
1776.06 220 61222 280
1776.07 220 61201 280
1776.08 219 61176 281
1776.09 219 61155 281
1776.1 219 61135 281
1776.11 214 61120 286
1776.12 214 61105 286
1776.13 214 61086 286
1776.14 214 61064 286
1776.15 212 61045 288
1776.16 211 61027 289
1776.17 208 61009 292
1776.18 208 60994 292
1776.19 211 60990 289
1776.2 213 60979 287
1776.21 213 60962 287
1776.22 213 60941 287
1776.23 213 60925 287
1776.24 215 60912 285
1776.25 216 60896 284
1776.26 216 60885 284
1776.27 220 60874 280
1776.28 220 60859 280
1776.29 225 60841 275
1776.3 225 60822 275
1776.31 227 60808 273
1776.32 229 60795 271
1776.33 225 60770 275
1776.34 227 60753 273
1776.35 226 60730 274
1776.36 226 60714 274
1776.37 229 60694 271
1776.38 230 60665 270
1776.39 232 60652 268
1776.4 232 60636 268
1776.41 232 60619 268
1776.42 239 60605 261
1776.43 237 60586 263
1776.44 237 60570 263
1776.45 235 60550 265
1776.46 237 60539 263
1776.47 239 60532 261
1776.48 242 60520 258
1776.49 246 60505 254
1776.5 243 60484 257
1776.51 244 60471 256
1776.52 241 60453 259
1776.53 238 60432 262
1776.54 237 60413 263
1776.55 238 60401 262
1776.56 237 60388 263
1776.57 240 60369 260
1776.58 240 60357 260
1776.59 238 60333 262
1776.6 240 60319 260
1776.61 238 60297 262
1776.62 240 60278 260
1776.63 237 60253 263
1776.64 237 60238 263
1776.65 235 60224 265
1776.66 237 60206 263
1776.67 238 60192 262
1776.68 241 60178 259
1776.69 242 60156 258
1776.7 244 60136 256
1776.71 244 60123 256
1776.72 241 60093 259
1776.73 243 60079 257
1776.74 243 60054 257
1776.75 241 60030 259
1776.76 243 60015 257
1776.77 242 59995 258
1776.78 242 59984 258
1776.79 241 59969 259
1776.8 238 59951 262
1776.81 240 59939 260
1776.82 239 59919 261
1776.83 242 59907 258
1776.84 240 59884 260
1776.85 245 59876 255
1776.86 244 59867 256
1776.87 246 59851 254
1776.88 244 59833 256
1776.89 244 59816 256
1776.9 246 59799 254
1776.91 248 59784 252
1776.92 244 59763 256
1776.93 242 59740 258
1776.94 239 59717 261
1776.95 235 59691 265
1776.96 237 59676 263
1776.97 238 59664 262
1776.98 239 59643 261
1776.99 242 59632 258
1777 242 59617 258
1777.01 240 59604 260
1777.02 239 62575 261
1777.03 240 62559 260
1777.04 239 62549 261
1777.05 237 62533 263
1777.06 236 62515 264
1777.07 235 62493 265
1777.08 231 62470 269
1777.09 228 62451 272
1777.1 226 62435 274
1777.11 228 62420 272
1777.12 228 62404 272
1777.13 227 62392 273
1777.14 225 62372 275
1777.15 226 62354 274
1777.16 224 62334 276
1777.17 226 62318 274
1777.18 227 62306 273
1777.19 224 62282 276
1777.2 224 62265 276
1777.21 225 62254 275
1777.22 224 62240 276
1777.23 226 62228 274
1777.24 228 62212 272
1777.25 232 62202 268
1777.26 235 62186 265
1777.27 234 62169 266
1777.28 231 62151 269
1777.29 229 62129 271
1777.3 226 62104 274
1777.31 224 62084 276
1777.32 222 62067 278
1777.33 225 62055 275
1777.34 224 62036 276
1777.35 225 62022 275
1777.36 230 62009 270
1777.37 233 61994 267
1777.38 232 61976 268
1777.39 234 61962 266
1777.4 234 61947 266
1777.41 235 61934 265
1777.42 239 61924 261
1777.43 239 61901 261
1777.44 236 61882 264
1777.45 235 61861 265
1777.46 233 61839 267
1777.47 236 61824 264
1777.48 234 61805 266
1777.49 239 61793 261
1777.5 237 61774 263
1777.51 238 61755 262
1777.52 238 61732 262
1777.53 238 61708 262
1777.54 239 61688 261
1777.55 240 61673 260
1777.56 239 61654 261
1777.57 238 61636 262
1777.58 238 61614 262
1777.59 237 61592 263
1777.6 235 61576 265
1777.61 235 61551 265
1777.62 235 61534 265
1777.63 235 61508 265
1777.64 236 61492 264
1777.65 236 61470 264
1777.66 234 61456 266
1777.67 233 61435 267
1777.68 233 61418 267
1777.69 236 61405 264
1777.7 235 61387 265
1777.71 234 61371 266
1777.72 233 61347 267
1777.73 233 61332 267
1777.74 234 61315 266
1777.75 233 61289 267
1777.76 233 61273 267
1777.77 232 61254 268
1777.78 230 61237 270
1777.79 227 61210 273
1777.8 231 61201 269
1777.81 235 61191 265
1777.82 234 61169 266
1777.83 234 61154 266
1777.84 230 61132 270
1777.85 231 61115 269
1777.86 231 61102 269
1777.87 228 61084 272
1777.88 231 61065 269
1777.89 232 61048 268
1777.9 230 61022 270
1777.91 231 61012 269
1777.92 229 60989 271
1777.93 229 60970 271
1777.94 232 60959 268
1777.95 236 60945 264
1777.96 240 60936 260
1777.97 239 60920 261
1777.98 235 60895 265
1777.99 235 60874 265
1778 235 60862 265
1778.01 233 60838 267
1778.02 229 63715 271
1778.03 230 63699 270
1778.04 228 63673 272
1778.05 229 63655 271
1778.06 229 63638 271
1778.07 231 63617 269
1778.08 229 63595 271
1778.09 232 63585 268
1778.1 231 63565 269
1778.11 230 63550 270
1778.12 229 63533 271
1778.13 231 63519 269
1778.14 233 63503 267
1778.15 235 63488 265
1778.16 232 63459 268
1778.17 233 63445 267
1778.18 235 63431 265
1778.19 233 63414 267
1778.2 235 63396 265
1778.21 236 63375 264
1778.22 233 63349 267
1778.23 234 63338 266
1778.24 234 63325 266
1778.25 237 63315 263
1778.26 240 63308 260
1778.27 237 63290 263
1778.28 237 63272 263
1778.29 240 63261 260
1778.3 238 63244 262
1778.31 237 63227 263
1778.32 239 63208 261
1778.33 239 63193 261
1778.34 243 63173 257
1778.35 242 63150 258
1778.36 239 63133 261
1778.37 239 63117 261
1778.38 240 63100 260
1778.39 239 63085 261
1778.4 239 63076 261
1778.41 233 63056 267
1778.42 231 63034 269
1778.43 232 63021 268
1778.44 232 63002 268
1778.45 233 62986 267
1778.46 235 62970 265
1778.47 233 62952 267
1778.48 233 62936 267
1778.49 232 62917 268
1778.5 235 62905 265
1778.51 234 62891 266
1778.52 233 62872 267
1778.53 231 62858 269
1778.54 229 62839 271
1778.55 229 62825 271
1778.56 229 62807 271
1778.57 230 62791 270
1778.58 227 62759 273
1778.59 227 62744 273
1778.6 231 62733 269
1778.61 227 62705 273
1778.62 226 62685 274
1778.63 227 62663 273
1778.64 229 62647 271
1778.65 233 62630 267
1778.66 234 62611 266
1778.67 233 62591 267
1778.68 237 62575 263
1778.69 234 62559 266
1778.7 229 62536 271
1778.71 228 62525 272
1778.72 225 62504 275
1778.73 218 62483 282
1778.74 218 62462 282
1778.75 220 62449 280
1778.76 219 62429 281
1778.77 221 62418 279
1778.78 222 62405 278
1778.79 226 62389 274
1778.8 225 62379 275
1778.81 224 62367 276
1778.82 220 62346 280
1778.83 221 62336 279
1778.84 222 62326 278
1778.85 218 62303 282
1778.86 222 62290 278
1778.87 224 62273 276
1778.88 230 62257 270
1778.89 229 62245 271
1778.9 225 62223 275
1778.91 224 62207 276
1778.92 227 62194 273
1778.93 228 62186 272
1778.94 229 62177 271
1778.95 231 62163 269
1778.96 230 62145 270
1778.97 234 62130 266
1778.98 241 62119 259
1778.99 234 62098 266
1779 232 62080 268
1779.01 232 62072 268
1779.02 229 63701 271
1779.03 230 63690 270
1779.04 230 63678 270
1779.05 231 63667 269
1779.06 231 63648 269
1779.07 233 63630 267
1779.08 232 63613 268
1779.09 232 63592 268
1779.1 231 63574 269
1779.11 230 63546 270
1779.12 229 63530 271
1779.13 230 63515 270
1779.14 232 63495 268
1779.15 233 63482 267
1779.16 232 63464 268
1779.17 233 63450 267
1779.18 233 63431 267
1779.19 232 63413 268
1779.2 234 63401 266
1779.21 234 63385 266
1779.22 235 63372 265
1779.23 237 63359 263
1779.24 241 63344 259
1779.25 240 63327 260
1779.26 241 63313 259
1779.27 245 63300 255
1779.28 245 63290 255
1779.29 246 63276 254
1779.3 245 63261 255
1779.31 245 63242 255
1779.32 242 63226 258
1779.33 240 63213 260
1779.34 240 63193 260
1779.35 239 63172 261
1779.36 239 63155 261
1779.37 241 63144 259
1779.38 238 63125 262
1779.39 235 63110 265
1779.4 232 63087 268
1779.41 235 63074 265
1779.42 238 63055 262
1779.43 238 63040 262
1779.44 235 63027 265
1779.45 236 63008 264
1779.46 239 62996 261
1779.47 240 62979 260
1779.48 242 62969 258
1779.49 242 62952 258
1779.5 241 62932 259
1779.51 241 62915 259
1779.52 236 62893 264
1779.53 238 62874 262
1779.54 237 62854 263
1779.55 240 62842 260
1779.56 242 62828 258
1779.57 239 62803 261
1779.58 236 62785 264
1779.59 237 62764 263
1779.6 234 62744 266
1779.61 234 62730 266
1779.62 233 62707 267
1779.63 231 62687 269
1779.64 230 62673 270
1779.65 231 62663 269
1779.66 228 62652 272
1779.67 228 62634 272
1779.68 229 62622 271
1779.69 233 62600 267
1779.7 237 62589 263
1779.71 235 62569 265
1779.72 235 62545 265
1779.73 235 62531 265
1779.74 238 62517 262
1779.75 233 62493 267
1779.76 234 62472 266
1779.77 229 62454 271
1779.78 230 62440 270
1779.79 225 62410 275
1779.8 221 62396 279
1779.81 220 62382 280
1779.82 220 62375 280
1779.83 221 62358 279
1779.84 225 62342 275
1779.85 229 62335 271
1779.86 229 62325 271
1779.87 232 62313 268
1779.88 227 62292 273
1779.89 226 62282 274
1779.9 226 62262 274
1779.91 224 62239 276
1779.92 223 62223 277
1779.93 224 62205 276
1779.94 223 62184 277
1779.95 227 62169 273
1779.96 223 62146 277
1779.97 222 62124 278
1779.98 223 62114 277
1779.99 227 62094 273
1780 227 62076 273
1780.01 227 62058 273
1780.02 228 64934 272
1780.03 231 64924 269
1780.04 229 64904 271
1780.05 231 64888 269
1780.06 233 64873 267
1780.07 234 64865 266
1780.08 235 64854 265
1780.09 231 64823 269
1780.1 225 64790 275
1780.11 224 64778 276
1780.12 222 64759 278
1780.13 223 64745 277
1780.14 223 64732 277
1780.15 222 64710 278
1780.16 226 64701 274
1780.17 223 64672 277
1780.18 225 64656 275
1780.19 228 64638 272
1780.2 230 64626 270
1780.21 230 64606 270
1780.22 229 64588 271
1780.23 229 64575 271
1780.24 222 64548 278
1780.25 225 64530 275
1780.26 226 64520 274
1780.27 226 64502 274
1780.28 227 64480 273
1780.29 228 64457 272
1780.3 229 64442 271
1780.31 229 64422 271
1780.32 231 64410 269
1780.33 227 64388 273
1780.34 229 64368 271
1780.35 228 64349 272
1780.36 225 64330 275
1780.37 230 64322 270
1780.38 232 64309 268
1780.39 227 64282 273
1780.4 222 64264 278
1780.41 220 64243 280
1780.42 222 64222 278
1780.43 222 64207 278
1780.44 223 64183 277
1780.45 220 64162 280
1780.46 222 64151 278
1780.47 218 64126 282
1780.48 220 64113 280
1780.49 218 64094 282
1780.5 220 64080 280
1780.51 220 64063 280
1780.52 223 64041 277
1780.53 221 64023 279
1780.54 225 64008 275
1780.55 227 63991 273
1780.56 226 63970 274
1780.57 228 63950 272
1780.58 227 63932 273
1780.59 228 63916 272
1780.6 231 63905 269
1780.61 227 63884 273
1780.62 225 63867 275
1780.63 228 63852 272
1780.64 228 63838 272
1780.65 226 63818 274
1780.66 221 63794 279
1780.67 223 63776 277
1780.68 220 63767 280
1780.69 221 63754 279
1780.7 224 63740 276
1780.71 222 63719 278
1780.72 219 63702 281
1780.73 220 63681 280
1780.74 216 63662 284
1780.75 218 63648 282
1780.76 220 63629 280
1780.77 215 63603 285
1780.78 214 63582 286
1780.79 216 63565 284
1780.8 218 63551 282
1780.81 223 63539 277
1780.82 222 63524 278
1780.83 223 63501 277
1780.84 222 63485 278
1780.85 225 63468 275
1780.86 226 63457 274
1780.87 230 63443 270
1780.88 230 63417 270
1780.89 228 63390 272
1780.9 226 63376 274
1780.91 230 63363 270
1780.92 229 63343 271
1780.93 230 63322 270
1780.94 230 63306 270
1780.95 228 63292 272
1780.96 227 63265 273
1780.97 233 63259 267
1780.98 233 63240 267
1780.99 237 63232 263
1781 232 63210 268
1781.01 232 63190 268
1781.02 234 63611 266
1781.03 237 63597 263
1781.04 242 63584 258
1781.05 242 63559 258
1781.06 242 63549 258
1781.07 240 63530 260
1781.08 237 63512 263
1781.09 237 63501 263
1781.1 238 63491 262
1781.11 241 63482 259
1781.12 240 63467 260
1781.13 238 63449 262
1781.14 237 63432 263
1781.15 233 63408 267
1781.16 232 63382 268
1781.17 230 63363 270
1781.18 227 63344 273
1781.19 228 63332 272
1781.2 225 63308 275
1781.21 227 63289 273
1781.22 228 63273 272
1781.23 226 63255 274
1781.24 233 63244 267
1781.25 233 63226 267
1781.26 232 63213 268
1781.27 231 63197 269
1781.28 232 63187 268
1781.29 227 63171 273
1781.3 229 63151 271
1781.31 225 63129 275
1781.32 228 63115 272
1781.33 227 63104 273
1781.34 227 63090 273
1781.35 229 63071 271
1781.36 229 63056 271
1781.37 226 63035 274
1781.38 227 63016 273
1781.39 230 63000 270
1781.4 230 62984 270
1781.41 229 62962 271
1781.42 230 62943 270
1781.43 233 62927 267
1781.44 233 62904 267
1781.45 234 62888 266
1781.46 236 62873 264
1781.47 235 62853 265
1781.48 232 62835 268
1781.49 229 62823 271
1781.5 229 62809 271
1781.51 232 62795 268
1781.52 235 62777 265
1781.53 240 62767 260
1781.54 239 62757 261
1781.55 241 62746 259
1781.56 241 62725 259
1781.57 240 62701 260
1781.58 239 62684 261
1781.59 238 62658 262
1781.6 235 62636 265
1781.61 237 62625 263
1781.62 233 62607 267
1781.63 236 62593 264
1781.64 235 62577 265
1781.65 232 62559 268
1781.66 231 62546 269
1781.67 233 62538 267
1781.68 231 62521 269
1781.69 231 62503 269
1781.7 230 62484 270
1781.71 228 62467 272
1781.72 229 62454 271
1781.73 230 62439 270
1781.74 232 62421 268
1781.75 236 62413 264
1781.76 239 62401 261
1781.77 241 62385 259
1781.78 242 62359 258
1781.79 241 62345 259
1781.8 236 62325 264
1781.81 237 62307 263
1781.82 236 62292 264
1781.83 236 62266 264
1781.84 236 62240 264
1781.85 235 62221 265
1781.86 238 62204 262
1781.87 242 62200 258
1781.88 240 62169 260
1781.89 240 62150 260
1781.9 237 62130 263
1781.91 235 62110 265
1781.92 237 62097 263
1781.93 235 62074 265
1781.94 230 62048 270
1781.95 229 62029 271
1781.96 227 62011 273
1781.97 225 61996 275
1781.98 227 61976 273
1781.99 225 61953 275
1782 226 61935 274
1782.01 227 61910 273
1782.02 228 62144 272
1782.03 226 62122 274
1782.04 230 62114 270
1782.05 231 62096 269
1782.06 232 62083 268
1782.07 232 62064 268
1782.08 231 62050 269
1782.09 229 62039 271
1782.1 232 62029 268
1782.11 232 62014 268
1782.12 233 61998 267
1782.13 233 61985 267
1782.14 233 61965 267
1782.15 235 61953 265
1782.16 238 61927 262
1782.17 236 61903 264
1782.18 237 61883 263
1782.19 242 61871 258
1782.2 240 61853 260
1782.21 241 61838 259
1782.22 239 61822 261
1782.23 235 61797 265
1782.24 236 61775 264
1782.25 238 61756 262
1782.26 234 61736 266
1782.27 237 61726 263
1782.28 236 61712 264
1782.29 236 61700 264
1782.3 239 61685 261
1782.31 244 61678 256
1782.32 243 61659 257
1782.33 243 61641 257
1782.34 241 61622 259
1782.35 242 61604 258
1782.36 244 61584 256
1782.37 245 61563 255
1782.38 249 61549 251
1782.39 252 61534 248
1782.4 255 61514 245
1782.41 253 61495 247
1782.42 252 61480 248
1782.43 254 61467 246
1782.44 256 61455 244
1782.45 255 61432 245
1782.46 252 61417 248
1782.47 253 61399 247
1782.48 253 61389 247
1782.49 250 61378 250
1782.5 248 61355 252
1782.51 249 61339 251
1782.52 251 61318 249
1782.53 248 61295 252
1782.54 245 61277 255
1782.55 245 61257 255
1782.56 245 61231 255
1782.57 244 61209 256
1782.58 249 61189 251
1782.59 248 61165 252
1782.6 250 61152 250
1782.61 251 61138 249
1782.62 254 61120 246
1782.63 253 61100 247
1782.64 248 61081 252
1782.65 246 61057 254
1782.66 252 61040 248
1782.67 252 61024 248
1782.68 253 61010 247
1782.69 253 60999 247
1782.7 250 60982 250
1782.71 250 60955 250
1782.72 251 60935 249
1782.73 253 60924 247
1782.74 254 60901 246
1782.75 254 60880 246
1782.76 256 60860 244
1782.77 258 60845 242
1782.78 258 60832 242
1782.79 258 60814 242
1782.8 258 60793 242
1782.81 259 60783 241
1782.82 259 60767 241
1782.83 261 60759 239
1782.84 258 60741 242
1782.85 257 60722 243
1782.86 255 60707 245
1782.87 255 60689 245
1782.88 256 60669 244
1782.89 252 60649 248
1782.9 253 60632 247
1782.91 256 60616 244
1782.92 252 60588 248
1782.93 254 60573 246
1782.94 257 60553 243
1782.95 255 60529 245
1782.96 258 60514 242
1782.97 257 60499 243
1782.98 254 60474 246
1782.99 251 60457 249
1783 251 60443 249
1783.01 251 60423 249
1783.02 251 61390 249
1783.03 254 61381 246
1783.04 256 61365 244
1783.05 254 61340 246
1783.06 253 61325 247
1783.07 255 61311 245
1783.08 254 61289 246
1783.09 253 61275 247
1783.1 250 61255 250
1783.11 250 61239 250
1783.12 253 61216 247
1783.13 252 61198 248
1783.14 250 61175 250
1783.15 251 61158 249
1783.16 253 61137 247
1783.17 253 61122 247
1783.18 250 61094 250
1783.19 248 61082 252
1783.2 248 61064 252
1783.21 252 61047 248
1783.22 252 61025 248
1783.23 252 61009 248
1783.24 251 60986 249
1783.25 252 60967 248
1783.26 249 60947 251
1783.27 247 60930 253
1783.28 247 60913 253
1783.29 241 60886 259
1783.3 242 60870 258
1783.31 240 60854 260
1783.32 237 60837 263
1783.33 236 60827 264
1783.34 237 60814 263
1783.35 238 60789 262
1783.36 241 60775 259
1783.37 238 60763 262
1783.38 235 60751 265
1783.39 238 60737 262
1783.4 240 60722 260
1783.41 241 60706 259
1783.42 238 60690 262
1783.43 239 60659 261
1783.44 239 60638 261
1783.45 240 60619 260
1783.46 238 60602 262
1783.47 239 60588 261
1783.48 240 60569 260
1783.49 239 60550 261
1783.5 239 60535 261
1783.51 243 60524 257
1783.52 242 60506 258
1783.53 238 60485 262
1783.54 235 60465 265
1783.55 243 60457 257
1783.56 245 60442 255
1783.57 243 60421 257
1783.58 244 60412 256
1783.59 244 60396 256
1783.6 247 60386 253
1783.61 244 60370 256
1783.62 243 60352 257
1783.63 244 60337 256
1783.64 244 60320 256
1783.65 242 60300 258
1783.66 241 60282 259
1783.67 242 60261 258
1783.68 242 60247 258
1783.69 242 60229 258
1783.7 240 60206 260
1783.71 240 60187 260
1783.72 240 60163 260
1783.73 238 60147 262
1783.74 241 60125 259
1783.75 241 60110 259
1783.76 236 60088 264
1783.77 237 60074 263
1783.78 236 60062 264
1783.79 232 60046 268
1783.8 226 60021 274
1783.81 226 60005 274
1783.82 226 59994 274
1783.83 225 59975 275
1783.84 227 59962 273
1783.85 229 59940 271
1783.86 226 59921 274
1783.87 226 59909 274
1783.88 225 59894 275
1783.89 225 59871 275
1783.9 225 59859 275
1783.91 226 59838 274
1783.92 222 59812 278
1783.93 224 59797 276
1783.94 228 59788 272
1783.95 231 59774 269
1783.96 231 59755 269
1783.97 233 59738 267
1783.98 232 59717 268
1783.99 233 59697 267
1784 231 59683 269
1784.01 227 59661 273
1784.02 230 61428 270
1784.03 234 61414 266
1784.04 236 61398 264
1784.05 238 61383 262
1784.06 240 61374 260
1784.07 238 61362 262
1784.08 237 61340 263
1784.09 236 61325 264
1784.1 234 61299 266
1784.11 233 61282 267
1784.12 236 61265 264
1784.13 237 61242 263
1784.14 235 61222 265
1784.15 235 61200 265
1784.16 234 61184 266
1784.17 237 61168 263
1784.18 238 61153 262
1784.19 240 61141 260
1784.2 241 61129 259
1784.21 242 61114 258
1784.22 240 61090 260
1784.23 244 61080 256
1784.24 245 61054 255
1784.25 243 61040 257
1784.26 241 61014 259
1784.27 240 60997 260
1784.28 237 60974 263
1784.29 236 60960 264
1784.3 237 60944 263
1784.31 237 60926 263
1784.32 240 60906 260
1784.33 241 60888 259
1784.34 238 60861 262
1784.35 236 60846 264
1784.36 235 60824 265
1784.37 237 60807 263
1784.38 236 60783 264
1784.39 235 60767 265
1784.4 235 60749 265
1784.41 235 60735 265
1784.42 239 60729 261
1784.43 238 60707 262
1784.44 234 60686 266
1784.45 235 60664 265
1784.46 234 60647 266
1784.47 231 60620 269
1784.48 225 60592 275
1784.49 223 60565 277
1784.5 225 60552 275
1784.51 223 60539 277
1784.52 229 60529 271
1784.53 234 60517 266
1784.54 231 60489 269
1784.55 232 60476 268
1784.56 236 60460 264
1784.57 230 60434 270
1784.58 232 60419 268
1784.59 233 60398 267
1784.6 234 60384 266
1784.61 232 60359 268
1784.62 229 60347 271
1784.63 228 60332 272
1784.64 228 60317 272
1784.65 227 60303 273
1784.66 228 60282 272
1784.67 227 60267 273
1784.68 226 60247 274
1784.69 228 60229 272
1784.7 230 60215 270
1784.71 229 60197 271
1784.72 229 60180 271
1784.73 225 60158 275
1784.74 220 60131 280
1784.75 220 60109 280
1784.76 222 60092 278
1784.77 222 60073 278
1784.78 223 60054 277
1784.79 222 60039 278
1784.8 223 60026 277
1784.81 221 60006 279
1784.82 219 59990 281
1784.83 218 59977 282
1784.84 220 59964 280
1784.85 218 59941 282
1784.86 215 59921 285
1784.87 216 59905 284
1784.88 216 59889 284
1784.89 215 59874 285
1784.9 215 59846 285
1784.91 215 59830 285
1784.92 215 59809 285
1784.93 218 59796 282
1784.94 218 59780 282
1784.95 217 59764 283
1784.96 219 59756 281
1784.97 221 59739 279
1784.98 223 59718 277
1784.99 221 59700 279
1785 222 59689 278
1785.01 224 59675 276
1785.02 225 61303 275
1785.03 228 61285 272
1785.04 229 61261 271
1785.05 230 61249 270
1785.06 229 61230 271
1785.07 230 61202 270
1785.08 229 61191 271
1785.09 232 61178 268
1785.1 234 61155 266
1785.11 234 61139 266
1785.12 237 61127 263
1785.13 238 61105 262
1785.14 241 61092 259
1785.15 240 61071 260
1785.16 241 61052 259
1785.17 241 61034 259
1785.18 242 61021 258
1785.19 238 61000 262
1785.2 237 60979 263
1785.21 237 60965 263
